"crun","currID","force"
3361,"123398230","FORCE_46.15625_-89.40625"
3362,"69886764","FORCE_45.96875_-89.78125"
3363,"70330983","FORCE_46.03125_-89.15625"
3364,"123148249","FORCE_46.21875_-89.59375"
3365,"123397513","FORCE_46.21875_-89.15625"
3366,"70331909","FORCE_45.90625_-89.15625"
3367,"69886182","FORCE_46.03125_-90.03125"
3368,"70331693","FORCE_45.96875_-89.28125"
3369,"123397084","FORCE_46.21875_-89.21875"
3370,"70331927","FORCE_45.90625_-89.21875"
3371,"69884706","FORCE_46.15625_-89.46875"
3372,"70331519","FORCE_45.96875_-89.21875"
3373,"69884884","FORCE_46.15625_-90.09375"
3374,"69886292","FORCE_46.03125_-89.90625"
3375,"69886814","FORCE_45.96875_-89.90625"
3376,"70332845","FORCE_45.90625_-89.78125"
3377,"70335805","FORCE_45.65625_-89.53125"
3378,"123397874","FORCE_46.21875_-89.15625"
3379,"123397642","FORCE_46.21875_-89.40625"
3380,"JAZ_216","FORCE_45.71875_-89.21875"
3381,"70333823","FORCE_45.78125_-89.46875"
3382,"123148255","FORCE_46.15625_-89.53125"
3383,"70332643","FORCE_45.90625_-89.53125"
3384,"70331961","FORCE_45.96875_-89.59375"
3385,"70333105","FORCE_45.84375_-89.84375"
3386,"70332127","FORCE_45.90625_-89.40625"
3387,"70333327","FORCE_45.84375_-89.21875"
3388,"JAZ_84","FORCE_46.15625_-90.03125"
3389,"70333053","FORCE_45.84375_-89.53125"
3390,"70334789","FORCE_45.71875_-89.15625"
3391,"69886062","FORCE_46.09375_-90.28125"
3392,"123397440","FORCE_46.28125_-89.46875"
3393,"123148186","FORCE_46.21875_-89.53125"
3394,"70332985","FORCE_45.84375_-89.78125"
3395,"69883722","FORCE_46.28125_-89.90625"
3396,"70330853","FORCE_46.03125_-89.09375"
3397,"75473157","FORCE_45.96875_-88.90625"
3398,"69885958","FORCE_46.03125_-89.59375"
3399,"70333087","FORCE_45.84375_-89.71875"
3400,"69884276","FORCE_46.15625_-89.65625"
3401,"123147901","FORCE_46.28125_-89.78125"
3402,"JAZ_136","FORCE_46.03125_-89.59375"
3403,"69884428","FORCE_46.15625_-89.53125"
3404,"70331167","FORCE_45.96875_-89.09375"
3405,"70331375","FORCE_45.96875_-89.15625"
3406,"123397991","FORCE_46.21875_-89.34375"
3407,"70333367","FORCE_45.84375_-89.28125"
3408,"JAZ_14","FORCE_46.28125_-89.53125"
3409,"77358150","FORCE_45.90625_-90.09375"
3410,"70334389","FORCE_45.71875_-89.71875"
3411,"70333887","FORCE_45.78125_-89.46875"
3412,"123398153","FORCE_46.15625_-89.46875"
3413,"70335873","FORCE_45.65625_-89.59375"
3414,"JAZ_77","FORCE_46.21875_-89.34375"
3415,"123396839","FORCE_46.28125_-89.21875"
3416,"70334947","FORCE_45.71875_-89.53125"
3417,"69885398","FORCE_46.09375_-89.46875"
3418,"69886722","FORCE_45.96875_-89.90625"
3419,"70332577","FORCE_45.90625_-89.53125"
3420,"69884278","FORCE_46.21875_-90.03125"
3421,"70332959","FORCE_45.84375_-89.03125"
3422,"69884172","FORCE_46.21875_-90.03125"
3423,"70332439","FORCE_45.90625_-89.46875"
3424,"70335047","FORCE_45.71875_-89.46875"
3425,"JAZ_45","FORCE_46.21875_-89.65625"
3426,"70333745","FORCE_45.78125_-89.15625"
3427,"69886600","FORCE_46.03125_-89.90625"
3428,"123397417","FORCE_46.21875_-89.15625"
3429,"70331789","FORCE_45.96875_-89.40625"
3430,"77357640","FORCE_46.03125_-90.15625"
3431,"70334637","FORCE_45.71875_-89.40625"
3432,"70333357","FORCE_45.84375_-89.59375"
3433,"69884390","FORCE_46.21875_-90.03125"
3434,"70331897","FORCE_45.96875_-89.40625"
3435,"69886174","FORCE_46.03125_-89.71875"
3436,"77357872","FORCE_45.96875_-90.09375"
3437,"69885862","FORCE_46.09375_-90.03125"
3438,"69883790","FORCE_46.28125_-89.96875"
3439,"70335305","FORCE_45.65625_-89.53125"
3440,"70334731","FORCE_45.71875_-89.78125"
3441,"69884928","FORCE_46.09375_-89.53125"
3442,"70334581","FORCE_45.71875_-89.71875"
3443,"70332235","FORCE_45.90625_-89.34375"
3444,"69885564","FORCE_46.09375_-89.59375"
3445,"70333973","FORCE_45.78125_-89.21875"
3446,"JAZ_63","FORCE_46.15625_-90.09375"
3447,"JAZ_207","FORCE_45.78125_-89.40625"
3448,"69885926","FORCE_46.09375_-90.28125"
3449,"JAZ_35","FORCE_46.21875_-89.28125"
3450,"70333085","FORCE_45.84375_-89.53125"
3451,"JAZ_219","FORCE_45.71875_-89.09375"
3452,"69884324","FORCE_46.15625_-89.71875"
3453,"123397343","FORCE_46.21875_-89.21875"
3454,"123147935","FORCE_46.28125_-89.65625"
3455,"69884170","FORCE_46.21875_-90.15625"
3456,"70330623","FORCE_46.09375_-88.96875"
3457,"70332141","FORCE_45.90625_-89.21875"
3458,"77357980","FORCE_45.96875_-90.21875"
3459,"69886144","FORCE_46.03125_-89.71875"
3460,"JAZ_6","FORCE_46.21875_-90.09375"
3461,"123397541","FORCE_46.21875_-89.40625"
3462,"123397095","FORCE_46.21875_-89.21875"
3463,"70331325","FORCE_45.96875_-89.34375"
3464,"77358052","FORCE_45.90625_-89.96875"
3465,"123148004","FORCE_46.28125_-89.59375"
3466,"69884296","FORCE_46.15625_-89.65625"
3467,"69886620","FORCE_45.96875_-89.59375"
3468,"70332239","FORCE_45.90625_-89.46875"
3469,"70333199","FORCE_45.84375_-89.03125"
3470,"70335857","FORCE_45.59375_-89.34375"
3471,"70331521","FORCE_45.96875_-89.59375"
3472,"77358106","FORCE_45.90625_-90.15625"
3473,"70335669","FORCE_45.65625_-89.34375"
3474,"JAZ_142","FORCE_46.03125_-88.96875"
3475,"123397669","FORCE_46.21875_-89.53125"
3476,"70331805","FORCE_45.96875_-89.71875"
3477,"123397195","FORCE_46.21875_-89.28125"
3478,"77357784","FORCE_45.96875_-90.15625"
3479,"123398125","FORCE_46.15625_-89.40625"
3480,"75473113","FORCE_45.96875_-89.03125"
3481,"70334031","FORCE_45.78125_-89.46875"
3482,"70331617","FORCE_45.96875_-89.59375"
3483,"69884704","FORCE_46.15625_-89.71875"
3484,"70330273","FORCE_46.15625_-89.21875"
3485,"70332927","FORCE_45.84375_-89.65625"
3486,"69886948","FORCE_45.96875_-89.84375"
3487,"70330857","FORCE_46.03125_-89.09375"
3488,"70332429","FORCE_45.90625_-89.90625"
3489,"70334807","FORCE_45.71875_-89.53125"
3490,"70335639","FORCE_45.65625_-89.53125"
3491,"123397285","FORCE_46.28125_-89.53125"
3492,"123397003","FORCE_46.28125_-89.28125"
3493,"69884094","FORCE_46.21875_-89.65625"
3494,"69883912","FORCE_46.21875_-90.03125"
3495,"70332231","FORCE_45.90625_-89.46875"
3496,"69884332","FORCE_46.21875_-90.15625"
3497,"75473175","FORCE_45.96875_-89.03125"
3498,"70331565","FORCE_45.96875_-89.28125"
3499,"70331391","FORCE_45.96875_-89.46875"
3500,"70338355","FORCE_45.84375_-89.71875"
3501,"123397151","FORCE_46.21875_-89.21875"
3502,"69885720","FORCE_46.09375_-89.53125"
3503,"70332939","FORCE_45.84375_-89.21875"
3504,"70335513","FORCE_45.65625_-89.53125"
3505,"69884226","FORCE_46.15625_-89.53125"
3506,"JAZ_79","FORCE_46.15625_-89.78125"
3507,"69886558","FORCE_46.03125_-89.90625"
3508,"69886848","FORCE_45.96875_-89.96875"
3509,"ZJH_7","FORCE_46.09375_-89.40625"
3510,"123147919","FORCE_46.28125_-89.59375"
3511,"69884210","FORCE_46.21875_-90.03125"
3512,"70330567","FORCE_46.09375_-89.34375"
3513,"70335181","FORCE_45.65625_-89.46875"
3514,"69883878","FORCE_46.28125_-90.03125"
3515,"69885442","FORCE_46.09375_-90.15625"
3516,"70331869","FORCE_45.96875_-89.34375"
3517,"70330785","FORCE_46.09375_-89.34375"
3518,"70331393","FORCE_45.96875_-89.28125"
3519,"70332523","FORCE_45.90625_-89.90625"
3520,"JAZ_202","FORCE_45.78125_-89.40625"
3521,"70334525","FORCE_45.71875_-89.78125"
3522,"70332347","FORCE_45.90625_-89.90625"
3523,"70332761","FORCE_45.90625_-89.78125"
3524,"69884362","FORCE_46.15625_-89.78125"
3525,"123397905","FORCE_46.21875_-89.46875"
3526,"70333731","FORCE_45.78125_-89.28125"
3527,"70331503","FORCE_45.96875_-89.40625"
3528,"ZJH_1","FORCE_45.84375_-90.03125"
3529,"70330829","FORCE_46.03125_-89.03125"
3530,"123397560","FORCE_46.21875_-89.21875"
3531,"69883892","FORCE_46.21875_-89.90625"
3532,"70332501","FORCE_45.84375_-89.09375"
3533,"70334065","FORCE_45.78125_-89.65625"
3534,"70332561","FORCE_45.84375_-89.15625"
3535,"69886094","FORCE_46.03125_-89.65625"
3536,"70334531","FORCE_45.71875_-89.40625"
3537,"70335329","FORCE_45.65625_-89.59375"
3538,"JAZ_121","FORCE_46.09375_-89.84375"
3539,"69886450","FORCE_46.03125_-89.78125"
3540,"70331141","FORCE_46.03125_-89.34375"
3541,"69886420","FORCE_46.03125_-90.15625"
3542,"70336351","FORCE_45.59375_-89.46875"
3543,"69886504","FORCE_46.03125_-89.78125"
3544,"70331597","FORCE_45.96875_-89.65625"
3545,"JAZ_103","FORCE_46.09375_-89.46875"
3546,"77357834","FORCE_45.96875_-90.09375"
3547,"70334743","FORCE_45.71875_-89.59375"
3548,"69886258","FORCE_46.03125_-90.09375"
3549,"69886456","FORCE_46.03125_-89.90625"
3550,"70335525","FORCE_45.65625_-89.28125"
3551,"70335255","FORCE_45.65625_-89.65625"
3552,"69884524","FORCE_46.15625_-89.78125"
3553,"70330513","FORCE_46.15625_-89.34375"
3554,"70334275","FORCE_45.71875_-89.59375"
3555,"69883962","FORCE_46.21875_-89.84375"
3556,"69883738","FORCE_46.28125_-89.90625"
3557,"69884630","FORCE_46.15625_-89.71875"
3558,"70332743","FORCE_45.90625_-89.78125"
3559,"70335457","FORCE_45.65625_-89.53125"
3560,"70333361","FORCE_45.84375_-89.90625"
3561,"70334551","FORCE_45.71875_-89.59375"
3562,"123148263","FORCE_46.21875_-89.71875"
3563,"70330761","FORCE_46.09375_-89.40625"
3564,"JAZ_128","FORCE_46.03125_-89.90625"
3565,"69883642","FORCE_46.28125_-89.96875"
3566,"123148080","FORCE_46.21875_-89.59375"
3567,"77357752","FORCE_45.96875_-90.09375"
3568,"70333317","FORCE_45.84375_-89.28125"
3569,"69885412","FORCE_46.09375_-89.90625"
3570,"70335231","FORCE_45.71875_-89.65625"
3571,"70333751","FORCE_45.78125_-89.90625"
3572,"70332283","FORCE_45.90625_-89.34375"
3573,"70333717","FORCE_45.78125_-89.34375"
3574,"69886636","FORCE_45.96875_-89.65625"
3575,"JAZ_126","FORCE_46.03125_-89.90625"
3576,"70331821","FORCE_45.96875_-89.65625"
3577,"69883950","FORCE_46.21875_-89.90625"
3578,"70330381","FORCE_46.15625_-89.34375"
3579,"70332913","FORCE_45.84375_-89.65625"
3580,"70334181","FORCE_45.78125_-89.65625"
3581,"70335459","FORCE_45.65625_-89.53125"
3582,"70335637","FORCE_45.65625_-89.34375"
3583,"123397651","FORCE_46.21875_-89.40625"
3584,"70335773","FORCE_45.65625_-89.59375"
3585,"70332557","FORCE_45.90625_-89.40625"
3586,"123148077","FORCE_46.21875_-89.78125"
3587,"70330221","FORCE_46.15625_-89.15625"
3588,"69885338","FORCE_46.09375_-89.46875"
3589,"70330271","FORCE_46.15625_-89.21875"
3590,"70331873","FORCE_45.96875_-89.46875"
3591,"69884208","FORCE_46.21875_-90.03125"
3592,"77357878","FORCE_45.96875_-90.21875"
3593,"JAZ_106","FORCE_46.09375_-89.40625"
3594,"123397997","FORCE_46.21875_-89.53125"
3595,"69885898","FORCE_46.03125_-89.59375"
3596,"JAZ_226","FORCE_45.71875_-89.53125"
3597,"123396930","FORCE_46.28125_-89.28125"
3598,"70332449","FORCE_45.90625_-89.84375"
3599,"123148160","FORCE_46.21875_-89.59375"
3600,"70333391","FORCE_45.84375_-89.40625"
3601,"69885164","FORCE_46.09375_-89.90625"
3602,"70330353","FORCE_46.15625_-89.34375"
3603,"70330815","FORCE_46.09375_-89.34375"
3604,"70332745","FORCE_45.90625_-89.78125"
3605,"123147909","FORCE_46.28125_-89.65625"
3606,"JAZ_249","FORCE_45.65625_-89.28125"
3607,"70331323","FORCE_46.03125_-89.40625"
3608,"77357832","FORCE_45.96875_-90.09375"
3609,"69884418","FORCE_46.15625_-89.71875"
3610,"123147857","FORCE_46.28125_-89.59375"
3611,"69883684","FORCE_46.28125_-89.96875"
3612,"70335341","FORCE_45.65625_-89.21875"
3613,"70335449","FORCE_45.65625_-89.65625"
3614,"77358028","FORCE_45.96875_-90.15625"
3615,"70332647","FORCE_45.90625_-89.71875"
3616,"123397934","FORCE_46.21875_-89.40625"
3617,"123148111","FORCE_46.21875_-89.71875"
3618,"123397378","FORCE_46.21875_-89.21875"
3619,"123397329","FORCE_46.21875_-89.34375"
3620,"70330937","FORCE_46.03125_-89.46875"
3621,"123397739","FORCE_46.21875_-89.21875"
3622,"69886746","FORCE_45.96875_-89.90625"
3623,"70334607","FORCE_45.71875_-89.59375"
3624,"70334399","FORCE_45.71875_-89.21875"
3625,"69884608","FORCE_46.15625_-89.46875"
3626,"70332067","FORCE_45.90625_-89.09375"
3627,"70332901","FORCE_45.84375_-89.59375"
3628,"123396700","FORCE_46.28125_-89.34375"
3629,"70332075","FORCE_45.90625_-89.59375"
3630,"70330317","FORCE_46.15625_-89.03125"
3631,"70332355","FORCE_45.90625_-89.65625"
3632,"70334261","FORCE_45.71875_-89.59375"
3633,"111861263","FORCE_46.09375_-88.90625"
3634,"69884676","FORCE_46.15625_-89.90625"
3635,"70330687","FORCE_46.09375_-89.21875"
3636,"70332335","FORCE_45.90625_-89.34375"
3637,"70332433","FORCE_45.90625_-89.90625"
3638,"70333285","FORCE_45.84375_-89.59375"
3639,"70336303","FORCE_45.59375_-89.53125"
3640,"123397251","FORCE_46.21875_-89.15625"
3641,"123147958","FORCE_46.28125_-89.71875"
3642,"123397054","FORCE_46.28125_-89.34375"
3643,"69886926","FORCE_45.96875_-89.84375"
3644,"123148152","FORCE_46.21875_-89.59375"
3645,"69886956","FORCE_45.96875_-89.78125"
3646,"70336153","FORCE_45.59375_-89.59375"
3647,"70334955","FORCE_45.71875_-89.71875"
3648,"JAZ_160","FORCE_46.03125_-89.40625"
3649,"70330629","FORCE_46.09375_-89.34375"
3650,"123397259","FORCE_46.21875_-89.34375"
3651,"69885714","FORCE_46.03125_-89.46875"
3652,"69886496","FORCE_46.03125_-89.78125"
3653,"70335587","FORCE_45.65625_-89.46875"
3654,"123148032","FORCE_46.28125_-89.65625"
3655,"70331861","FORCE_45.96875_-89.65625"
3656,"70332431","FORCE_45.90625_-89.15625"
3657,"69884150","FORCE_46.21875_-89.65625"
3658,"69884120","FORCE_46.21875_-90.03125"
3659,"123147826","FORCE_46.28125_-89.96875"
3660,"123148184","FORCE_46.21875_-89.71875"
3661,"123147847","FORCE_46.28125_-89.90625"
3662,"69886368","FORCE_46.03125_-89.96875"
3663,"70334719","FORCE_45.71875_-89.40625"
3664,"70334553","FORCE_45.71875_-89.59375"
3665,"123397518","FORCE_46.21875_-89.15625"
3666,"70331069","FORCE_46.03125_-89.21875"
3667,"70331431","FORCE_45.96875_-89.53125"
3668,"69884748","FORCE_46.15625_-89.59375"
3669,"70335663","FORCE_45.65625_-89.59375"
3670,"70334467","FORCE_45.71875_-89.78125"
3671,"70333559","FORCE_45.78125_-89.40625"
3672,"70332917","FORCE_45.84375_-89.78125"
3673,"70333049","FORCE_45.84375_-89.28125"
3674,"70332865","FORCE_45.84375_-89.46875"
3675,"70334219","FORCE_45.78125_-89.78125"
3676,"77358038","FORCE_45.96875_-90.15625"
3677,"69884100","FORCE_46.21875_-90.09375"
3678,"69886710","FORCE_45.96875_-89.78125"
3679,"70335263","FORCE_45.65625_-89.40625"
3680,"70331809","FORCE_45.96875_-89.40625"
3681,"70331251","FORCE_46.03125_-89.53125"
3682,"70334641","FORCE_45.71875_-89.15625"
3683,"JAZ_235","FORCE_45.71875_-89.15625"
3684,"JAZ_66","FORCE_46.15625_-90.03125"
3685,"70334433","FORCE_45.71875_-89.59375"
3686,"123147964","FORCE_46.28125_-89.59375"
3687,"123148114","FORCE_46.21875_-89.65625"
3688,"70331935","FORCE_45.96875_-89.40625"
3689,"70333993","FORCE_45.78125_-89.46875"
3690,"70331853","FORCE_45.90625_-89.15625"
3691,"70334459","FORCE_45.71875_-89.15625"
