FID_	OBJECTID	Id	Permanent_	GNIS_ID	Area_m2	WALA	NLCDV0	NLCDV11	NLCDV12	NLCDV21	NLCDV22	NLCDV23	NLCDV24	NLCDV31	NLCDV41	NLCDV42	NLCDV43	NLCDV52	NLCDV71	NLCDV81	NLCDV82	NLCDV90	NLCDV95	NLCDVSUM	percentWetland
NA	3419	0	77357750	1580715	490369.5547	2.328255935	0	257	0	3	0	0	0	0	0	68	89	5	0	0	0	120	0	542	0.421052631578947
NA	3420	0	77357752	1579870	943696.0969	6.528151766	0	169	0	0	0	0	0	0	509	61	70	5	0	0	0	230	0	1044	0.262857142857143
NA	3421	0	77357754	NA	46254.11235	13.89922686	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	48	0	52	0.923076923076923
NA	3422	0	77357758	1580604	6441916.225	13.93073877	0	982	0	54	0	0	0	0	800	42	184	85	0	0	9	4647	353	7156	0.809847748623259
NA	3423	0	77357764	1580290	1854254.981	7.361811151	0	310	0	121	0	0	0	0	576	195	484	0	0	0	0	371	0	2057	0.212364052661706
NA	3424	0	77357766	NA	5374.448575	14.69383773	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	6	0.666666666666667
NA	3425	0	77357772	1579563	872358.2515	3.104885015	0	340	0	23	0	0	0	0	235	27	49	11	10	0	0	275	0	970	0.436507936507937
NA	3426	0	77357774	1578664	32382614.45	38.85641562	0	3222	0	636	0	0	0	0	7262	3049	5725	1244	179	0	87	13219	1349	35972	0.444824427480916
NA	3427	0	77357776	NA	13627.70718	23.34065935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	14	1
NA	3428	0	77357780	NA	32454.45688	23.53662011	0	4	0	0	0	0	0	0	0	0	2	1	0	0	0	28	0	35	0.903225806451613
NA	3429	0	77357784	NA	21140.08429	2.301043004	0	11	0	0	0	0	0	0	0	0	4	1	0	0	0	6	0	22	0.545454545454545
NA	3430	0	77357786	1580771	1826793.083	8.229279591	0	431	0	4	0	0	0	0	102	7	1	12	0	0	0	1271	198	2026	0.921003134796238
NA	3431	0	77357788	NA	32298.12551	2.520010624	0	18	0	0	0	0	0	0	2	0	0	0	0	0	0	16	0	36	0.888888888888889
NA	3432	0	77357790	NA	32592.98237	11.98585207	0	0	0	6	0	0	0	0	0	15	5	2	0	0	0	4	5	37	0.243243243243243
NA	3433	0	77357794	1581843	485816.7399	8.003452418	0	70	0	0	0	0	0	0	225	6	79	23	0	0	0	137	0	540	0.291489361702128
NA	3434	0	77357796	1579212	15929627.96	128.5191622	0	1983	0	358	0	0	0	0	2501	1551	3388	557	0	0	0	6943	421	17702	0.468477638526624
NA	3435	0	77357798	1580098	1408826.042	5.346278716	0	318	0	150	9	0	0	0	565	292	42	6	0	0	0	190	0	1572	0.151515151515152
NA	3436	0	77357810	NA	49368.41858	12.77462297	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	41	0	55	0.82
NA	3437	0	77357814	1579229	13597010.77	79.29414958	0	1807	0	213	0	0	0	0	2410	998	3087	408	0	0	0	6071	113	15107	0.464962406015038
NA	3438	0	77357816	1579026	2447141.882	5.453867898	0	546	0	104	1	0	0	0	1099	169	133	139	0	0	0	461	67	2719	0.242982052462034
NA	3439	0	77357820	NA	3157.575759	2.624706064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	1
NA	3440	0	77357822	NA	70999.58812	12.90683506	0	6	0	0	0	0	0	0	37	0	0	0	0	0	0	36	0	79	0.493150684931507
NA	3441	0	77357826	NA	3973.514675	6.649004315	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	5	0.2
NA	3442	0	77357830	1580005	4574028.306	12.49964098	0	772	0	250	9	0	0	0	1480	333	130	157	3	0	0	1481	479	5094	0.45349375289218
NA	3443	0	77357832	NA	1229877.49	245.3145863	0	15	0	60	0	0	0	0	438	158	99	127	0	0	0	404	67	1368	0.348115299334812
NA	3444	0	77357834	NA	127527.0899	34.79210879	0	5	0	0	0	0	0	0	34	0	0	40	0	0	0	30	32	141	0.455882352941176
NA	3445	0	77357836	NA	235134.6042	73.8463506	0	0	0	13	0	0	0	0	80	0	125	0	0	0	0	44	0	262	0.16793893129771
NA	3446	0	77357840	NA	41862.72937	18.45724585	0	0	0	0	0	0	0	0	8	0	5	11	0	0	0	18	5	47	0.48936170212766
NA	3447	0	77357846	NA	17258.9956	6.655887835	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	18	0	22	0.818181818181818
NA	3448	0	77357848	NA	50756.14806	2.47959287	0	28	0	1	0	0	0	0	0	8	1	0	0	0	0	15	0	53	0.6
NA	3449	0	77357856	1579893	2733910.332	5.002558013	0	693	0	88	0	0	0	0	1339	50	430	75	0	0	0	355	0	3030	0.151904150620454
NA	3450	0	77357858	1580000	394860.4436	2.50964327	0	204	0	3	0	0	0	0	19	0	0	0	0	0	0	212	0	438	0.905982905982906
NA	3451	0	77357864	NA	53235.29664	3.17188646	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	21	18	60	1
NA	3452	0	77357866	NA	16542.7521	16.50060044	0	0	0	0	0	0	0	0	5	11	0	0	0	0	0	4	0	20	0.2
NA	3453	0	77357870	NA	679763.4214	159.3125686	0	0	0	9	0	0	0	0	432	5	91	16	0	0	0	205	0	758	0.270448548812665
NA	3454	0	77357872	1580675	1111909.242	17.14114438	0	78	0	48	0	0	0	0	525	51	211	30	0	0	0	295	0	1238	0.254310344827586
NA	3455	0	77357874	NA	19469.53519	7.824664618	0	0	0	0	0	0	0	0	9	1	0	4	0	0	0	5	0	19	0.263157894736842
NA	3456	0	77357876	NA	249298.2537	61.09081312	0	29	0	0	0	0	0	0	138	0	38	5	0	0	0	60	5	275	0.264227642276423
NA	3457	0	77357878	1580463	2337366.452	18.68663036	0	155	0	62	0	0	0	0	560	839	302	97	55	0	0	505	26	2601	0.217089125102208
NA	3458	0	77357880	NA	55656.23385	3.248805398	0	24	0	0	0	0	0	0	29	0	0	0	0	0	0	14	0	67	0.325581395348837
NA	3459	0	77357882	NA	41613.48064	2.737161083	0	20	0	0	0	0	0	0	0	0	2	1	0	0	0	22	0	45	0.88
NA	3460	0	77357886	NA	9402.377406	16.97931748	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	3	0	12	0.25
NA	3461	0	77357892	NA	4400.526559	10.8555922	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0.6
NA	3462	0	77357894	NA	154172.2849	3.137808163	0	65	0	0	0	0	0	0	85	0	17	0	0	0	0	8	0	175	0.0727272727272727
NA	3463	0	77357896	NA	14306.56245	25.42587645	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	2	0	13	0.153846153846154
NA	3464	0	77357902	NA	113911.7746	145.2875591	0	5	0	0	0	0	0	0	4	0	32	0	0	0	0	73	12	126	0.702479338842975
NA	3465	0	77357910	NA	168988.6636	9.019771844	0	24	0	0	0	0	0	0	23	72	12	0	0	0	0	56	0	187	0.343558282208589
NA	3466	0	77357914	NA	806781.1461	171.8966866	0	10	0	32	0	0	0	0	176	13	204	29	0	0	0	409	25	898	0.488738738738739
NA	3467	0	77357916	NA	309042.7165	10.23090778	0	34	0	0	0	0	0	0	98	2	95	39	0	0	0	69	0	337	0.227722772277228
NA	3468	0	77357918	NA	403199.0373	8.686859109	0	54	0	0	0	0	0	0	192	23	111	13	0	0	0	56	0	449	0.141772151898734
NA	3469	0	77357926	NA	509341.7009	45.73887654	0	29	0	0	0	0	0	0	341	5	45	37	0	0	0	106	0	563	0.198501872659176
NA	3470	0	77357932	NA	166023.9431	28.33294131	0	20	0	0	0	0	0	0	112	0	0	23	0	0	0	31	0	186	0.186746987951807
NA	3471	0	77357936	1580619	2196570.831	3.793604595	0	704	0	75	0	0	0	0	1309	14	226	16	0	0	0	101	0	2445	0.058012636415853
NA	3472	0	77357940	NA	43726.67676	3.207271044	0	17	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	48	0
NA	3473	0	77357944	1580659	4230400.063	9.77793618	0	503	0	89	0	0	0	0	1999	39	833	113	0	0	0	960	164	4700	0.267810340719562
NA	3474	0	77357948	1579518	507387.2207	4.254404708	0	143	0	48	0	0	0	0	121	41	65	5	0	0	0	139	0	562	0.331742243436754
NA	3475	0	77357958	1578923	334190.9968	46.67584174	0	10	0	6	0	0	0	0	196	0	89	5	0	0	0	62	0	368	0.173184357541899
NA	3476	0	77357960	1580006	1907550.811	75.63748458	0	14	0	180	18	0	0	0	422	813	86	85	0	0	0	424	81	2123	0.239449976292082
NA	3477	0	77357962	NA	8956.426784	4.544678654	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	8	0.875
NA	3478	0	77357968	NA	6354454.96	1265.170525	0	847	0	304	9	0	0	0	1977	337	150	252	3	0	0	2391	801	7071	0.512853470437018
NA	3479	0	77357972	NA	51673.58492	4.247520812	0	11	0	0	0	0	0	0	35	0	0	8	0	0	0	2	0	56	0.0444444444444444
NA	3480	0	77357976	NA	2878635.687	144.7332485	0	187	0	135	0	0	0	0	661	911	424	101	55	0	0	697	26	3197	0.240199335548173
NA	3481	0	77357978	NA	724205.395	69.07852111	0	12	0	6	0	0	0	0	339	0	146	18	0	0	16	225	40	802	0.335443037974684
NA	3482	0	77357980	NA	18056.21	8.328627951	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	19	0	21	0.904761904761905
NA	3483	0	77357982	NA	643410.3589	20.85661613	0	43	0	3	0	0	0	0	527	0	45	10	0	0	0	86	0	714	0.128166915052161
NA	3484	0	77357984	1578786	2041009.269	7.181479321	0	347	0	169	0	0	0	0	809	51	577	63	0	0	0	222	30	2268	0.131181676210307
NA	3485	0	77357990	NA	77189.04122	8.837775609	0	26	0	0	0	0	0	0	1	28	1	1	0	0	0	32	0	89	0.507936507936508
NA	3486	0	77357992	NA	2415.029702	5.496528015	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0.5
NA	3487	0	77357994	1580055	96212.79985	48.23273806	0	0	0	0	0	0	0	0	59	0	7	0	0	0	0	40	0	106	0.377358490566038
NA	3488	0	77357996	NA	79972.20136	4.799329207	0	24	0	2	0	0	0	0	0	5	25	0	0	0	0	33	0	89	0.507692307692308
NA	3489	0	77357998	NA	464085.945	508.8823703	0	24	0	22	0	0	0	0	77	18	214	12	0	0	0	148	0	515	0.30142566191446
NA	3490	0	77358014	1579561	45877.06974	1.256567199	0	43	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	50	0.857142857142857
NA	3491	0	77358020	NA	7891.48032	7.123479906	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	7	0	9	0.777777777777778
NA	3493	0	77358024	1580107	24153.19401	4.913892865	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	26	1
NA	3494	0	77358028	NA	7622.762717	11.13873054	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	9	0.555555555555556
NA	3495	0	77358030	NA	249876.4972	3.224579249	0	97	0	3	0	0	0	0	148	0	16	9	0	0	0	8	0	281	0.0434782608695652
NA	3496	0	77358032	1578650	42063268.28	73.7546848	0	4026	0	935	0	0	0	0	9669	4175	7738	1570	179	0	87	16538	1816	46733	0.429765612194722
NA	3497	0	77358036	NA	220678.8574	48.96850371	0	5	0	11	0	0	0	0	118	46	50	6	0	0	0	9	0	245	0.0375
NA	3498	0	77358038	NA	29840.78286	50.30975115	0	0	0	3	0	0	0	0	0	0	0	0	0	30	0	0	0	33	0
NA	3499	0	77358050	2497013	11999833.35	44.18404134	0	1147	0	497	9	0	0	0	4775	827	385	383	30	614	21	3651	1006	13345	0.381783898999836
NA	3500	0	77358052	NA	225680.6595	30.11484152	0	76	0	13	0	0	0	0	87	6	43	15	0	0	0	10	0	250	0.0574712643678161
NA	3501	0	77358056	NA	236826.7671	6.839610503	0	41	0	0	0	0	0	0	184	0	13	0	18	0	0	8	0	264	0.0358744394618834
NA	3502	0	77358058	1578861	3485826.927	6.467273431	0	798	0	261	0	1	0	0	1796	26	264	88	33	0	17	592	9	3885	0.194687398769031
NA	3503	0	77358064	1580579	3221603.802	59.19616695	0	789	0	229	0	1	0	0	1536	27	259	73	33	0	17	615	9	3588	0.222936763129689
NA	3504	0	77358080	NA	429748.68	27.5275017	0	18	0	27	0	0	0	0	83	31	149	31	0	0	0	136	0	475	0.297592997811816
NA	3505	0	77358084	1579318	1184094.566	11.60145704	0	151	0	72	7	0	0	0	253	56	208	60	0	0	0	497	9	1313	0.435456110154905
NA	3506	0	77358086	NA	31024.56237	2.99486246	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	19	0	36	0.95
NA	3507	0	77358092	NA	218219.148	213.7599421	0	0	0	34	7	0	0	0	85	0	16	13	0	0	0	87	0	242	0.359504132231405
NA	3508	0	77358094	NA	175835.0994	5.114270881	0	34	0	13	0	0	0	0	46	4	19	10	1	0	0	68	0	195	0.422360248447205
NA	3509	0	77358098	NA	19372.86025	2.831364554	0	7	0	0	0	0	0	0	2	0	5	0	0	0	0	5	0	19	0.416666666666667
NA	3510	0	77358106	NA	3273.298177	2.098794629	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	4	0.5
NA	3511	0	77358110	1580294	244980280.5	80.85837675	0	25760	0	5255	209	10	0	0	71393	8920	36647	4900	571	181	711	96950	20693	272200	0.477369745171238
NA	3512	0	77358112	NA	112719.0517	6.752567854	0	18	0	15	0	0	0	0	8	4	8	0	0	0	0	71	0	124	0.669811320754717
NA	3513	0	77358122	1579830	1526182.236	9.989131576	0	170	0	22	0	0	0	0	645	1	94	72	0	0	0	674	25	1703	0.455968688845401
NA	3514	0	77358124	1580660	5332946.635	8.304151149	0	745	0	219	0	0	0	0	1279	406	606	264	0	0	0	2236	172	5927	0.464685449633346
NA	3515	0	77358128	NA	53521.99754	2.618687628	0	24	0	0	0	0	0	0	14	1	1	0	0	0	0	20	0	60	0.555555555555556
NA	3516	0	77358136	1578877	6684610.914	2.572432543	0	3007	0	239	4	0	0	0	1338	331	713	69	0	0	0	1712	14	7427	0.390497737556561
NA	3517	0	77358138	NA	35960.24391	11.61616444	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	22	14	39	1
NA	3518	0	77358142	NA	126459.7926	11.81959082	0	20	0	0	0	0	0	0	46	5	4	20	0	0	0	47	0	142	0.385245901639344
NA	3519	0	77358144	NA	131143.8929	251.1497699	0	0	0	0	0	0	0	0	16	31	0	10	0	0	0	73	12	142	0.598591549295775
NA	3520	0	77358146	1580141	233449819.3	77.82329636	0	21746	0	5092	209	10	0	0	67935	8641	35730	4519	476	167	640	93959	20238	259362	0.480594741094876
NA	3521	0	77358150	1579104	805293.5146	7.45484862	0	136	0	24	0	0	0	0	501	0	55	19	12	0	0	139	7	893	0.192866578599736
NA	3523	0	77358174	1579016	2334922.898	2.690258965	0	1054	0	63	0	0	0	0	575	96	372	61	0	0	0	376	0	2597	0.243681140635126
NA	3524	0	77358200	1579302	3686311.343	9.112428663	0	480	0	164	0	0	0	0	1018	243	674	163	0	0	0	1345	0	4087	0.372886054893263
NA	3527	0	77358218	NA	104142.8313	6.838786092	0	18	0	0	0	0	0	0	10	0	10	3	0	0	0	64	12	117	0.767676767676768
NA	3528	0	77358220	NA	66746.764	25.78601994	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	77	0
NA	3529	0	77358222	NA	30778.28701	8.001908983	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	32	1
NA	3530	0	77358240	1580182	2581135.594	11.65041605	0	254	0	148	5	0	0	0	370	5	68	86	0	0	0	1889	49	2874	0.73969465648855
NA	3531	0	77358262	1577441	12663330.84	110.5043213	0	4786	0	410	4	6	0	0	2945	462	1426	266	69	0	35	3558	107	14074	0.394595176571921
NA	3532	0	77358264	1579361	1203747.816	2.554662998	0	546	0	60	0	0	0	0	209	8	99	13	0	0	0	404	0	1339	0.509457755359395
NA	3533	0	77358280	NA	173038.1913	209.1442453	0	0	0	0	0	0	0	0	68	0	45	7	0	0	0	72	0	192	0.375
NA	3534	0	77358286	NA	2300125.734	41.9665111	0	68	0	36	0	0	0	0	880	17	684	20	0	0	0	859	0	2564	0.344150641025641
NA	3535	0	77358316	NA	35505.45406	6.843358579	0	8	0	0	0	0	0	0	14	0	0	0	0	0	0	16	0	38	0.533333333333333
NA	3536	0	77358322	1580521	97466734.12	32.71678802	0	10771	0	1393	33	10	0	0	31098	2075	13196	1285	287	47	553	36303	11230	108281	0.487467952004923
NA	3537	0	77358360	1561324	1866810.04	7.311491848	0	302	0	0	0	0	0	0	737	124	358	0	0	0	0	522	37	2080	0.314398200224972
NA	3538	0	77358362	NA	246690.9968	3.458835869	0	83	0	0	0	0	0	0	59	0	27	0	0	0	0	109	0	278	0.558974358974359
NA	3539	0	77358376	NA	318078.0288	4.900623248	0	0	0	0	0	0	0	0	80	0	87	0	0	0	0	124	63	354	0.528248587570621
NA	3540	0	77358432	1574925	13666932.25	13.53772598	0	1371	0	37	0	0	0	0	3156	219	1761	23	50	47	7	5528	2976	15175	0.616053317878876
NA	3541	0	77358496	NA	70015.42438	4.051885722	0	25	0	0	0	0	0	0	36	0	0	0	0	0	0	17	0	78	0.320754716981132
NA	3552	0	JAZ_0	NA	8175016.71	3714.118675	0	123	0	0	0	0	0	3	4076	242	692	78	29	0	0	3757	87	9087	0.428826416778224
NA	3553	0	JAZ_1	NA	48247.56811	279.8465587	0	0	0	0	0	0	0	0	15	0	12	0	0	0	0	23	0	50	0.46
NA	3554	0	JAZ_10	NA	65943.55953	104.0457655	0	0	0	0	0	0	0	0	24	0	4	0	0	0	0	40	0	68	0.588235294117647
NA	3555	0	JAZ_100	NA	52120.7685	97.23200568	0	0	0	9	0	0	0	0	19	0	3	0	0	0	0	28	0	59	0.474576271186441
NA	3557	0	JAZ_102	NA	185250.283	18.23105699	0	12	0	0	0	0	0	0	37	0	21	0	9	0	0	102	26	207	0.656410256410256
NA	3558	0	JAZ_103	NA	1633557.928	169.0981696	0	5	0	81	0	0	0	0	905	0	252	30	46	0	0	470	22	1811	0.272425249169435
NA	3559	0	JAZ_104	NA	1075117.172	19.42664929	0	66	0	0	0	0	0	0	873	0	218	0	0	0	0	46	0	1203	0.040457343887423
NA	3560	0	JAZ_105	NA	98003.34072	42.31195699	0	16	0	0	0	0	0	0	77	0	0	0	0	0	0	16	0	109	0.172043010752688
NA	3561	0	JAZ_106	NA	958901.8246	285.6179508	0	24	0	11	0	0	0	0	818	0	153	6	0	0	0	48	0	1060	0.0463320463320463
NA	3562	0	JAZ_107	NA	651393.0695	7.639161735	0	98	0	0	0	0	0	0	585	0	14	0	0	0	0	30	0	727	0.0476947535771065
NA	3563	0	JAZ_108	NA	92593.78212	21.59731953	0	3	0	0	0	0	0	0	74	0	0	0	1	0	0	21	2	101	0.23469387755102
NA	3564	0	JAZ_109	NA	56641.10198	8.628652459	0	0	0	4	0	0	0	0	17	0	28	0	0	0	0	12	0	61	0.19672131147541
NA	3565	0	JAZ_11	NA	43279.83303	287.805856	0	0	0	0	0	0	0	0	7	6	10	0	0	0	0	26	0	49	0.530612244897959
NA	3566	0	JAZ_110	NA	366228.9968	328.5736428	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	374	8	405	0.94320987654321
NA	3567	0	JAZ_111	NA	361461.1139	62.84374025	0	5	0	48	0	0	0	0	152	14	64	0	0	0	0	117	0	400	0.29620253164557
NA	3568	0	JAZ_112	NA	574534.182	8.361745969	0	98	0	1	0	0	0	0	395	0	70	2	19	0	0	47	3	635	0.0931098696461825
NA	3569	0	JAZ_113	NA	49848.00416	48.81554648	0	7	0	0	0	0	0	0	7	15	24	0	0	0	0	5	0	58	0.0980392156862745
NA	3570	0	JAZ_114	NA	53433.89245	17.68425721	0	12	0	0	0	0	0	0	28	0	14	4	0	0	0	1	0	59	0.0212765957446809
NA	3571	0	JAZ_115	NA	9701438.527	266.7591889	0	227	0	344	0	0	0	0	4043	1463	3910	91	23	0	0	681	0	10782	0.0645191852202747
NA	3573	0	JAZ_117	NA	18747.54523	2.714312073	0	5	0	0	0	0	0	0	10	0	3	0	0	0	6	0	0	24	0
NA	3574	0	JAZ_118	NA	53693.54053	7.494116078	0	4	0	0	0	0	0	0	0	16	5	0	0	0	0	16	19	60	0.625
NA	3575	0	JAZ_119	NA	4413700.081	79.58299855	0	0	0	500	57	9	0	0	534	162	829	0	0	0	25	2674	116	4906	0.568691398287811
NA	3576	0	JAZ_12	NA	23778.22195	145.9582302	0	0	0	0	0	0	0	0	7	3	8	0	0	0	0	8	0	26	0.307692307692308
NA	3577	0	JAZ_120	NA	235466234	1136.332153	0	53132	0	13972	442	25	0	19	71712	4814	44582	975	1178	111	3458	55637	11560	261617	0.322310957622851
NA	3578	0	JAZ_121	NA	10127.18647	1.505539153	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0.9
NA	3579	0	JAZ_122	NA	676421.7005	14.44874692	0	68	0	41	5	15	5	0	8	0	51	0	0	0	320	170	66	749	0.34654919236417
NA	3580	0	JAZ_123	NA	36089.77531	2.201493732	0	13	0	0	0	0	0	0	0	0	0	0	0	0	17	10	0	40	0.37037037037037
NA	3581	0	JAZ_124	NA	1008298.317	458.2372632	0	118	0	54	0	0	0	0	693	0	5	23	0	0	20	182	27	1122	0.208167330677291
NA	3582	0	JAZ_125	NA	2026.97544	6.912181554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1
NA	3583	0	JAZ_126	NA	929.0152551	5.124473127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
NA	3584	0	JAZ_127	NA	1988.629252	6.021347854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1
NA	3585	0	JAZ_128	NA	2454.123713	8.372892823	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.5
NA	3586	0	JAZ_129	NA	3057.791143	10.17952803	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0.666666666666667
NA	3587	0	JAZ_13	NA	423594.3083	25.53781268	0	23	0	19	0	0	0	0	173	16	125	0	0	0	0	114	0	470	0.25503355704698
NA	3588	0	JAZ_130	NA	1161.504117	3.843374776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
NA	3589	0	JAZ_131	NA	2950.216621	6.022307894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1
NA	3590	0	JAZ_132	NA	14970.83017	59.58774313	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	14	0	17	0.823529411764706
NA	3591	0	JAZ_133	NA	1215.528026	6.210719763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
NA	3592	0	JAZ_134	NA	1191.603242	5.424580167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
NA	3593	0	JAZ_135	NA	67948.98777	10.40386917	0	10	0	0	0	0	0	0	1	0	21	0	0	0	0	43	0	75	0.661538461538462
NA	3594	0	JAZ_136	NA	1066305.206	21.59886815	0	72	0	42	0	0	0	0	338	47	305	0	0	0	0	360	17	1181	0.339945897204689
NA	3595	0	JAZ_137	NA	134040.4355	21.050459	0	14	0	0	0	0	0	0	128	0	0	0	0	0	0	9	0	151	0.0656934306569343
NA	3596	0	JAZ_138	NA	48241.92525	64.87595597	0	0	0	6	0	0	0	0	17	0	0	4	0	0	22	3	2	54	0.0925925925925926
NA	3597	0	JAZ_139	NA	199932.4546	68.15560949	0	0	0	14	0	0	0	0	27	0	9	19	0	0	110	26	17	222	0.193693693693694
NA	3598	0	JAZ_14	NA	7326.60977	16.49942414	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	8	0.75
NA	3599	0	JAZ_140	NA	21423.62071	16.02426054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	3	25	0.16
NA	3600	0	JAZ_141	NA	13168.28841	197.5835573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	15	0.2
NA	3601	0	JAZ_142	NA	4151.411277	49.28648885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	1
NA	3602	0	JAZ_143	NA	415944.8261	977.1032277	0	0	0	8	0	0	0	0	140	0	237	0	0	0	0	60	20	465	0.172043010752688
NA	3603	0	JAZ_144	NA	122611948.2	1414.962667	0	33223	0	6552	165	0	0	0	39662	2405	26358	95	667	42	440	25323	1285	136217	0.258345146319203
NA	3605	0	JAZ_146	NA	5368.1465	17.94184855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	1
NA	3606	0	JAZ_147	NA	5570.727769	6.273139244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	1
NA	3607	0	JAZ_148	NA	4143.128192	58.31852152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	1
NA	3608	0	JAZ_149	NA	3642.328135	11.28597046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1
NA	3609	0	JAZ_15	NA	44315.85013	44.83714877	0	0	0	0	0	0	0	0	17	0	7	0	0	0	0	24	0	48	0.5
NA	3610	0	JAZ_150	NA	137127.2395	238.3495246	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	111	0	152	0.730263157894737
NA	3611	0	JAZ_151	NA	1635321.128	1134.645261	0	0	0	65	0	0	0	0	462	45	249	195	0	0	0	767	24	1807	0.437742114001107
NA	3612	0	JAZ_152	NA	1966.613665	4.197894372	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0.5
NA	3613	0	JAZ_153	NA	262792.5246	112.7948823	0	33	0	32	0	0	0	0	108	0	12	14	0	0	0	94	0	293	0.361538461538462
NA	3614	0	JAZ_154	NA	6518.132158	11.76648698	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0
NA	3615	0	JAZ_155	NA	1970129.682	34.60609017	0	68	0	33	0	0	0	0	1166	22	199	36	158	0	0	411	97	2190	0.239396795475966
NA	3616	0	JAZ_156	NA	16582.08097	64.11095406	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	3	16	0.8125
NA	3617	0	JAZ_157	NA	255936.6293	1010.959604	0	0	0	19	0	0	0	0	43	0	159	0	0	0	0	62	0	283	0.219081272084806
NA	3618	0	JAZ_158	NA	333706.4632	567.8357381	0	0	0	2	0	0	0	0	149	10	107	21	0	0	0	79	0	368	0.214673913043478
NA	3620	0	JAZ_16	NA	208411.306	4.285027869	0	61	0	0	0	0	0	0	117	0	0	0	0	0	0	48	0	226	0.290909090909091
NA	3621	0	JAZ_160	NA	16486972.07	398.4682679	0	506	0	778	0	0	0	0	9153	1119	3723	247	568	0	0	2022	209	18325	0.125203434536169
NA	3622	0	JAZ_161	NA	1941263.929	104.3601082	0	27	0	166	5	0	0	0	568	132	942	16	0	3	19	278	0	2156	0.130577736026303
NA	3623	0	JAZ_162	NA	984628.1657	4.051684559	0	285	0	55	0	0	0	0	414	0	45	5	0	24	90	175	0	1093	0.216584158415842
NA	3624	0	JAZ_163	NA	69945.57162	3.239114964	0	59	0	9	0	0	0	0	2	0	0	0	0	0	0	10	0	80	0.476190476190476
NA	3625	0	JAZ_164	NA	32584.32353	1.736910485	0	26	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	35	0.555555555555556
NA	3626	0	JAZ_165	NA	273688.2762	3.677750427	0	77	0	28	0	0	0	0	90	0	37	8	0	0	0	46	19	305	0.285087719298246
NA	3627	0	JAZ_166	NA	62740.55203	1.710737607	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	70	1
NA	3628	0	JAZ_167	NA	4657.150067	8.002445583	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	7	0.857142857142857
